,用户名,用户id,帖子
0,老板联播,5994003317?,"
                    【苹果称#iPhone14Pro收货需要等待更长时间# 】当地时间11月6日，苹果公司发表声明称，富士康郑州工厂目前的产能大幅降低，iPhone 14 Pro和iPhone 14 Pro Max的出货量将低于预期，顾客将需要等待更长的时间才能收到新产品。苹果正在与供应商密切合作，以恢复正常的生产水平，同时确保每个工人的健康和 ​  展开全文c                "
0,极客村长,1870795791?,"
                    iPhone的信号问题可能平常感受不明显，但一旦遇到这种人员密集、需要排队做核酸的场景，就很尴尬，怎么也刷不出网页…换安卓手机，瞬间弹出 ​                "
0,科技刚子,5822247710?,"
                    iPhone14系列因郑州富士康产能下降，买了14Pro的顾客需要等一段时间，手机产不出来可以用其它品牌的，健康丢了是无法挽回的！#iPhone14Pro收货需要等待更长时间# L科技刚子的微博视频 ​                "
0,mi自由散漫zi,5602216376?,"
                    #国人买iPhone14Pro需工作22天#不用做核酸的时候。。。我曾经觉得自己用老年机也是可以的 ​                "
0,高压锅数码,3261025102?,"
                    【iPhone15 Pro】不得不说后面的相机布局的确挺好看的。 ​                "
0,科技怪杰,5140552811?,"
                    #国人买iPhone14Pro需工作22天#我有一个朋友，月薪2K多，分期买了一个14Pro Max，即使不吃不喝，怕也得还半年才能还完，对此，大家怎么看？ ​                "
0,虫二周,5695981424?,"
                    #苹果减产300万部新iPhone# 不过减产的大部分应该是iPhone 14和iPhone 14Plus两款机型，Pro系列的价格还是挺稳的～  ​                "
0,爱投降的法法,6107495720?,"
                    #国人买iPhone14Pro需工作22天#呜呜 不要平均我 呜呜呜呜 ​                "
0,Beesing必炫数码,6456779567?,"
                    分析师称苹果 iPhone 14 Pro / Max 发货时间已经稳定，没有继续延长据国外媒体报道，在分析师对众多市场的追踪调查中发现 iPhone 14 Pro 和 iPhone 14 Pro Max 的发货时间延长，产量无法满足需求后，苹果当地时间周日也在官网宣布，主要生产工厂受到了疫情的影响，他们预计出货量将低于今年的预期， ​  展开全文c                "
0,霜叶,1980768563?,"
                    #国人买iPhone14Pro需工作22天#我这是又被平均了吗……工作22天大概就是一个月的样子。我月薪6000，iphone 14pro最低7999，中间那2000块谁给我？ ​                "
0,腾点正能量,7575531655?,"
                    发布了文章 《因需求降温，苹果将新 iPhone 产量削减 300 万部》 O因需求降温，苹果将新 iPhone 产量削减 300 万部 ​                "
0,单身狗阿撸,1918269890?,"
                    #国人买iPhone14Pro需工作22天#喵喵？我又和小马哥平均了么？ ​                "
0,叫我水泥老师,7516196004?,"
                    #国人买iPhone14Pro需工作22天#我有个建议每次发这些一看就比较脑残的新闻能不能把帐号禁言或者永封？粉丝越多影响力越大的媒体越应该慎重吧？ 2南京 ​                "
0,极客村长,1870795791?,"
                    iPhone的信号问题可能平常感受不明显，但一旦遇到这种人员密集、需要排队做核酸的场景，就很尴尬，怎么也刷不出网页…换安卓手机，瞬间弹出 ​                "
0,科技怪杰,5140552811?,"
                    #iPhone14中美之外全球涨价#有木有一种可能，突然涨价会让大众用户觉得卖的很好？从而，嗯哼，你懂的！！国内目前已经降到冰点了，这手机哥也体验了很长时间，没啥短板，依旧是主流的旗舰的最佳选择，iOS加满血A15，续航不差，顶级影像，不过令我最喜欢的还是手感，使用完Pro Max砖头再去 ​  展开全文c                "
0,数码君,1738877650?,"
                    #国人买iPhone14Pro需工作22天# 22天8000块，我又被谁平均了 ​                "
0,mi自由散漫zi,5602216376?,"
                    #国人买iPhone14Pro需工作22天#不用做核酸的时候。。。我曾经觉得自己用老年机也是可以的 ​                "
0,高压锅数码,3261025102?,"
                    【iPhone15 Pro】不得不说后面的相机布局的确挺好看的。 ​                "
0,科技怪杰,5140552811?,"
                    #国人买iPhone14Pro需工作22天#我有一个朋友，月薪2K多，分期买了一个14Pro Max，即使不吃不喝，怕也得还半年才能还完，对此，大家怎么看？ ​                "
0,虫二周,5695981424?,"
                    #苹果减产300万部新iPhone# 不过减产的大部分应该是iPhone 14和iPhone 14Plus两款机型，Pro系列的价格还是挺稳的～  ​                "
0,爱投降的法法,6107495720?,"
                    #国人买iPhone14Pro需工作22天#呜呜 不要平均我 呜呜呜呜 ​                "
0,Beesing必炫数码,6456779567?,"
                    分析师称苹果 iPhone 14 Pro / Max 发货时间已经稳定，没有继续延长据国外媒体报道，在分析师对众多市场的追踪调查中发现 iPhone 14 Pro 和 iPhone 14 Pro Max 的发货时间延长，产量无法满足需求后，苹果当地时间周日也在官网宣布，主要生产工厂受到了疫情的影响，他们预计出货量将低于今年的预期， ​  展开全文c                "
0,霜叶,1980768563?,"
                    #国人买iPhone14Pro需工作22天#我这是又被平均了吗……工作22天大概就是一个月的样子。我月薪6000，iphone 14pro最低7999，中间那2000块谁给我？ ​                "
0,腾点正能量,7575531655?,"
                    发布了文章 《因需求降温，苹果将新 iPhone 产量削减 300 万部》 O因需求降温，苹果将新 iPhone 产量削减 300 万部 ​                "
0,单身狗阿撸,1918269890?,"
                    #国人买iPhone14Pro需工作22天#喵喵？我又和小马哥平均了么？ ​                "
0,叫我水泥老师,7516196004?,"
                    #国人买iPhone14Pro需工作22天#我有个建议每次发这些一看就比较脑残的新闻能不能把帐号禁言或者永封？粉丝越多影响力越大的媒体越应该慎重吧？ 2南京 ​                "
0,咳咳咳咳咳额可咳咳咳鹅,5072537917?,"
                    睡眠不好导致脑子可能也不太正常了先是想换AirPods pro2 当时1500+ 我觉得很贵然后今天早上六点多醒来，莫名其妙想买一个头戴式 结果发现sony这两天1600+我竟然觉得很便宜….然后再一次睡醒之后 发现比pro2贵…但小红书开始疯狂给我推…所以有谁能来劝劝我🙏我快忍不住了…iPhone也在内涵我？ ​                "
0,Alise种草记,7410645262?,"
                    iPhone电池保养技巧，5方法让你常年保持100 ​                "
0,科技Mentor,5588805382?,"
                    #国人买iPhone14Pro需工作22天#工作22天就能获得一部iPhone 14Pro，不说了为了换手机我给搬砖了。哦！不对，我是被人平均了 ​                "
0,王者君啊,3482589012?,"
                    #郑州富士康发布预招工公告#之前徒步走回河南各个市的员工，然后现在人跑光了，他又需要iPhone 14的产能，这次估计没有几个人愿意再回去了 ​                "
0,安纳普尔衲,6063468965?,"
                    #iPhone14Pro收货需要等待更长时间#？？不会真要我等个四五个礼拜吧？？ ​                "
0,科技新一,2827386331?,"
                    我记得以前不是平均半年才能买一部iPhone吗？怎么突然变成22天了#国人买iPhone14Pro需工作22天# ​                "
0,嗯对对对对对对对对对对对对bot,2259416343?,"
                    #国人买iPhone14Pro需工作22天#笑嘻了，你这算的是可支配收入吗，这怕是不吃不喝22天的平均吧 ​                "
0,销售与市场杂志社,1566530041?,"
                    【因需求降温，#苹果减产300万部新iPhone#】据彭博社报道，#苹果将新iPhone产量削减300万部#，因需求降温。 ​                "
0,科技吖有,2903215447?,"
                    #国人买iPhone14Pro需工作22天# 意思是外国人买iPhine14 Pro不用等？我XXXX，还不如买国产手机，据说OPPO很快有多款新机发布，如果没有找到合适的手机📱，先不要着急入手，等等或许有惊喜！ ​                "
0,西安检察,5878527193?,"
                    【#男子因标签瑕疵索赔十倍货款被驳回#，法院推定其为了不当获利】6天两次购买刀鱼馄饨21份，因标签存在瑕疵，对其中20份计3160元的刀鱼馄饨索要十倍赔偿。南通市启东法院日前审结该起买卖合同纠纷，鉴于没有证据证明涉案馄饨不符合食品安全标准，结合购买者连续两次购买而不食用，且在全国范围有数十 ​  展开全文c                "
0,数码圈老表,7496626504?,"
                    #iPhone14中美之外全球涨价#不是供不应求，而是汇率波动，我说今年的iPhone14系列怎么可能涨价，毕竟都是挤牙膏的操作 ​                "
0,小熊威尼斯lj,7598374197?,"
                    #国人买iPhone14Pro需工作22天# 这可能算的个别行业的工资吧，或者是一线城市的工资，但据我了解，一线的中位数也没达到这个吧，又有多少人被代表了，无语 ​                "
0,数码先生,2182231263?,"
                    #国人买iPhone14Pro需工作22天#苹果 iPhone 14 Pro 在国内的售价是 7999 元起，这价格是很高的。为什么这么说呢？数据显示，2021年我国居民人均可支配收入是 35128.1 元，也就是每月2927.34 元。2022年上半年人均可支配收入是 15560 元，也就是每月 2593.33 元。大家购买电子产品一定要根据自己的 ​  展开全文c                "
0,曾子言,1744122475?,"
                    #国人买iPhone14Pro需工作22天#iPhone 14 Pro 系列是 7999 起步，最高的 iPhone 14 Pro Max 1TB 是 13499 … 一个月 22 天法定工作日，平均月薪有 8000 块？#iPhone14Pro收货需要等待更长时间# ​                "
